GKZ,Name,Wahlberechtigte,abgegeben,gültig,ungültig,spoe,oevp,fpoe,gruene,frank,neos,bzoe,kpoe,pirat,cpoe,wandl,slp,euaus,m
G41227,Sankt Marienkirchen am Hausruck,644,496,482,14,44,194,140,42,18,14,11,2,8,8,1,0,0,0
G41228,Sankt Martin im Innkreis,1290,851,834,17,161,188,265,113,37,19,34,3,12,2,0,0,0,0
G41229,Schildorn,920,587,564,23,146,200,119,26,38,18,11,1,2,2,1,0,0,0
G41230,Senftenbach,594,428,412,16,71,137,117,36,20,11,12,3,3,0,2,0,0,0
G41231,Taiskirchen im Innkreis,1972,1416,1386,30,235,534,289,132,67,30,67,9,8,9,6,0,0,0
G41232,Tumeltsham,1246,851,822,29,97,235,259,119,33,27,40,2,6,4,0,0,0,0
G41233,Utzenaich,1216,871,847,24,156,290,212,67,51,26,33,2,9,1,0,0,0,0
G41234,Waldzell,1738,1203,1165,38,325,371,295,69,38,16,35,4,8,3,1,0,0,0
G41235,Weilbach,473,360,353,7,47,160,86,30,6,4,19,1,0,0,0,0,0,0
G41236,Wippenham,445,323,311,12,95,91,77,25,6,2,13,0,1,1,0,0,0,0
G41301,Afiesl,329,251,246,5,58,92,44,18,14,7,6,4,1,2,0,0,0,0
G41302,Ahorn,405,330,322,8,66,147,66,19,8,2,8,3,0,3,0,0,0,0
G41303,Aigen im Mühlkreis,1552,1045,1019,26,224,374,200,92,55,20,42,2,7,3,0,0,0,0
G41304,Altenfelden,1760,1251,1192,59,268,399,271,90,63,39,41,5,8,4,4,0,0,0
G41305,Arnreit,894,652,624,28,84,324,103,49,17,13,25,2,7,0,0,0,0,0
G41306,Atzesberg,381,303,295,8,31,141,81,22,9,4,4,0,2,1,0,0,0,0
G41307,Auberg,436,342,333,9,39,162,58,32,16,8,10,0,1,3,4,0,0,0
G41308,Berg bei Rohrbach,2117,1577,1502,75,274,640,249,150,66,35,52,6,20,10,0,0,0,0
G41309,Haslach an der Mühl,2116,1494,1445,49,469,404,217,163,73,34,47,8,25,3,2,0,0,0
G41310,Helfenberg,797,627,612,15,120,263,82,47,42,17,23,7,7,4,0,0,0,0
G41311,Hörbich,334,270,263,7,26,134,59,11,16,4,11,0,1,0,1,0,0,0
G41312,Hofkirchen im Mühlkreis,1227,817,787,30,161,316,149,92,20,21,24,1,2,0,1,0,0,0
G41313,Julbach,1315,942,917,25,284,307,179,42,42,20,23,6,5,7,2,0,0,0
G41314,Kirchberg ob der Donau,865,656,642,14,154,251,136,40,23,23,7,3,3,2,0,0,0,0
G41315,Klaffer am Hochficht,1070,797,787,10,203,251,239,28,32,2,18,7,2,1,4,0,0,0
G41316,Kleinzell im Mühlkreis,1224,875,855,20,201,322,131,109,28,25,23,2,8,2,4,0,0,0
G41317,Kollerschlag,1189,887,856,31,155,395,189,33,38,7,13,8,4,14,0,0,0,0
G41318,Lembach im Mühlkreis,1295,870,834,36,175,337,165,58,31,16,22,3,10,16,1,0,0,0
G41319,Lichtenau im Mühlkreis,442,318,304,14,60,141,63,14,9,4,9,1,1,2,0,0,0,0
G41320,Nebelberg,507,402,380,22,71,190,51,32,9,7,13,2,2,0,3,0,0,0
G41321,Neufelden,1002,670,659,11,124,271,92,103,23,22,9,3,5,6,1,0,0,0
G41322,Niederkappel,811,628,593,35,96,293,106,24,26,24,15,5,1,1,2,0,0,0
G41323,Niederwaldkirchen,1422,1050,1022,28,175,478,150,113,47,17,34,0,6,2,0,0,0,0
G41324,Oberkappel,532,342,333,9,49,186,56,12,15,2,5,2,3,3,0,0,0,0
G41325,Oepping,1279,926,896,30,155,365,191,87,42,15,25,5,6,3,2,0,0,0
G41326,Peilstein im Mühlviertel,1288,983,930,53,180,422,174,65,40,13,22,2,4,5,3,0,0,0
G41327,Pfarrkirchen im Mühlkreis,1168,880,851,29,112,442,154,53,22,26,32,4,1,5,0,0,0,0
G41328,Putzleinsdorf,1243,906,873,33,116,379,153,64,68,35,25,7,15,9,2,0,0,0
G41329,Neustift im Mühlkreis,1163,847,821,26,168,424,108,52,26,11,15,9,3,1,4,0,0,0
G41330,Rohrbach in Oberösterreich,1994,1400,1333,67,258,510,187,215,59,29,38,11,11,13,2,0,0,0
G41331,Sankt Johann am Wimberg,816,605,582,23,72,224,145,52,37,16,29,1,2,2,2,0,0,0
G41332,Sankt Martin im Mühlkreis,2908,2118,2044,74,413,749,355,230,135,75,53,6,14,11,3,0,0,0
G41333,Sankt Oswald bei Haslach,420,334,325,9,74,132,62,21,18,5,9,1,1,1,1,0,0,0
G41334,Sankt Peter am Wimberg,1436,1093,1049,44,178,513,139,98,48,25,32,3,10,1,2,0,0,0
G41335,Sankt Stefan am Walde,672,542,523,19,98,239,70,61,20,4,13,5,5,8,0,0,0,0
G41336,Sankt Ulrich im Mühlkreis,502,396,379,17,49,175,56,58,16,10,6,1,5,1,2,0,0,0
G41337,Sankt Veit im Mühlkreis,984,744,724,20,130,312,120,73,32,30,17,4,3,2,1,0,0,0
G41338,Sarleinsbach,1876,1419,1354,65,214,657,227,129,42,24,24,9,13,15,0,0,0,0
G41339,Schlägl,1067,733,727,6,170,266,137,64,35,13,22,3,12,5,0,0,0,0
G41340,Schönegg,442,339,335,4,90,132,52,23,12,9,12,1,3,1,0,0,0,0
G41341,Schwarzenberg am Böhmerwald,501,356,346,10,71,144,91,14,12,4,10,0,0,0,0,0,0,0
G41342,Ulrichsberg,2417,1738,1666,72,341,655,341,134,82,27,52,14,13,5,2,0,0,0
G41401,Altschwendt,533,416,411,5,85,130,98,39,27,12,16,0,4,0,0,0,0,0
G41402,Andorf,4056,3020,2953,67,781,769,850,208,122,62,113,12,17,11,8,0,0,0
G41403,Brunnenthal,1546,1079,1043,36,209,304,288,96,52,18,38,15,9,2,12,0,0,0
G41404,Diersbach,1289,925,908,17,157,300,229,69,49,21,65,7,7,1,3,0,0,0
G41405,Dorf an der Pram,857,626,610,16,108,263,132,42,27,15,20,2,0,0,1,0,0,0
G41406,Eggerding,1028,752,735,17,103,283,190,53,36,22,38,3,4,3,0,0,0,0
G41407,Engelhartszell,816,512,499,13,88,184,103,46,25,14,25,4,7,1,2,0,0,0
G41408,Enzenkirchen,1443,983,956,27,230,270,288,36,53,15,50,5,5,0,4,0,0,0
G41409,Esternberg,2355,1653,1599,54,191,606,433,97,64,35,149,4,9,5,6,0,0,0
G41410,Freinberg,1007,678,669,9,160,249,155,35,29,10,23,3,4,1,0,0,0,0
G41411,Kopfing im Innkreis,1604,1143,1108,35,146,386,324,64,70,23,55,10,9,21,0,0,0,0
G41412,Mayrhof,227,187,180,7,15,100,41,8,2,2,4,0,2,1,5,0,0,0
G41413,Münzkirchen,2087,1513,1468,45,289,503,375,94,45,26,94,15,3,7,17,0,0,0
G41414,Raab,1819,1260,1233,27,199,356,414,104,61,29,49,8,8,1,4,0,0,0
G41415,Rainbach im Innkreis,1190,901,880,21,146,320,238,58,29,18,53,2,5,7,4,0,0,0
G41416,Riedau,1565,1053,1016,37,277,241,282,82,57,31,33,2,8,2,1,0,0,0
G41417,Sankt Aegidi,1287,999,968,31,120,426,257,53,44,7,41,4,5,4,7,0,0,0
G41418,Sankt Florian am Inn,2375,1656,1635,21,423,423,474,122,66,43,53,12,10,7,2,0,0,0
G41419,Sankt Marienkirchen bei Schärding,1457,962,934,28,147,321,287,69,38,17,42,3,4,2,4,0,0,0
G41420,Sankt Roman,1434,1097,1081,16,70,359,234,25,33,10,339,3,2,4,2,0,0,0
G41421,Sankt Willibald,932,710,683,27,137,215,195,51,25,9,42,5,4,0,0,0,0,0
G41422,Schärding,3792,2288,2234,54,648,482,562,260,95,68,84,11,14,5,5,0,0,0
G41423,Schardenberg,1721,1260,1238,22,166,543,300,71,47,18,77,1,6,5,4,0,0,0
G41424,Sigharting,640,512,498,14,47,210,129,28,15,12,50,2,3,1,1,0,0,0
G41425,Suben,962,660,647,13,158,203,113,48,25,14,75,4,3,1,3,0,0,0
G41426,Taufkirchen an der Pram,2311,1602,1542,60,404,440,409,106,89,19,46,2,19,2,6,0,0,0
G41427,Vichtenstein,482,335,323,12,45,122,92,9,15,5,24,10,0,0,1,0,0,0
G41428,Waldkirchen am Wesen,1030,780,754,26,167,307,160,45,38,12,13,2,5,4,1,0,0,0
G41429,Wernstein am Inn,1197,871,851,20,210,299,183,56,36,14,32,4,6,4,7,0,0,0
G41430,Zell an der Pram,1568,1064,1033,31,122,403,227,112,60,37,51,7,8,2,4,0,0,0
G41501,Adlwang,1365,1012,985,27,123,379,236,94,44,23,64,3,10,9,0,0,0,0
G41502,Aschach an der Steyr,1794,1363,1323,40,269,395,241,204,68,62,55,10,12,3,4,0,0,0
G41503,Bad Hall,3860,2514,2447,67,592,605,509,284,131,90,182,18,22,10,4,0,0,0
G41504,Dietach,2333,1771,1734,37,477,454,310,274,91,50,48,8,13,6,3,0,0,0
G41505,Gaflenz,1499,1105,1064,41,219,404,207,84,61,22,48,5,7,5,2,0,0,0
G41506,Garsten,5250,3836,3743,93,977,946,729,545,199,146,138,26,23,8,6,0,0,0
G41507,Großraming,2266,1764,1723,41,514,539,269,164,80,51,67,19,8,10,2,0,0,0
G41508,Laussa,1022,801,770,31,176,216,154,61,53,29,67,5,4,4,1,0,0,0
G41509,Losenstein,1330,933,918,15,293,231,186,80,43,36,39,6,4,0,0,0,0,0
G41510,Maria Neustift,1311,1045,1007,38,133,446,228,56,42,22,61,3,9,7,0,0,0,0
G41511,Pfarrkirchen bei Bad Hall,1759,1246,1214,32,326,317,276,131,60,34,55,3,9,1,2,0,0,0
G41512,Reichraming,1472,1130,1116,14,533,145,213,73,60,28,49,5,7,2,1,0,0,0
G41513,Rohr im Kremstal,971,736,718,18,191,225,146,55,28,34,29,3,5,2,0,0,0,0
G41514,Sankt Ulrich bei Steyr,2476,1824,1775,49,401,547,348,220,102,57,77,3,11,5,4,0,0,0
G41515,Schiedlberg,1000,753,747,6,81,440,87,43,39,18,27,4,5,3,0,0,0,0
G41516,Sierning,7330,5321,5187,134,1839,948,1179,487,312,134,202,22,37,16,11,0,0,0
G41517,Ternberg,2746,2036,1972,64,552,509,384,214,92,45,141,13,9,10,3,0,0,0
G41518,Waldneukirchen,1787,1363,1321,42,282,449,270,120,56,40,70,9,7,17,1,0,0,0
G41521,Wolfern,2471,1828,1796,32,465,556,341,166,118,55,74,8,7,5,1,0,0,0
G41522,Weyer,3495,2432,2394,38,812,465,492,273,127,61,122,11,19,9,3,0,0,0
G41601,Alberndorf in der Riedmark,3146,2395,2315,80,461,745,518,286,121,70,64,15,14,12,9,0,0,0
G41602,Altenberg bei Linz,3557,2694,2617,77,460,1086,380,355,110,80,98,12,25,8,3,0,0,0
G41603,Bad Leonfelden,3269,2398,2307,91,371,889,461,268,136,59,69,18,17,16,3,0,0,0
G41604,Eidenberg,1662,1259,1206,53,176,483,185,148,62,60,57,8,19,5,3,0,0,0
G41605,Engerwitzdorf,6978,5149,4976,173,1315,1056,1002,823,255,226,200,38,33,24,4,0,0,0
G41606,Feldkirchen an der Donau,4317,3415,3314,101,947,833,564,407,180,126,209,19,21,4,4,0,0,0
G41607,Gallneukirchen,4980,3474,3393,81,996,711,494,739,136,158,94,25,23,14,3,0,0,0
G41608,Goldwörth,761,569,541,28,109,183,80,71,36,27,24,8,2,0,1,0,0,0
G41609,Gramastetten,3976,2815,2744,71,534,1000,414,398,135,132,79,20,18,8,6,0,0,0
G41610,Haibach im Mühlkreis,708,549,527,22,113,206,96,62,18,10,15,3,2,1,1,0,0,0
G41611,Hellmonsödt,1789,1250,1225,25,254,365,246,207,60,31,30,15,10,7,0,0,0,0
G41612,Herzogsdorf,2019,1464,1396,68,256,577,259,136,78,23,50,10,3,1,3,0,0,0
G41613,Kirchschlag bei Linz,1637,1199,1173,26,216,371,214,189,62,52,38,7,13,4,7,0,0,0
G41614,Lichtenberg,2150,1668,1628,40,332,516,228,312,59,120,40,6,8,5,2,0,0,0
G41615,Oberneukirchen,2600,1883,1810,73,343,685,288,248,92,56,66,9,17,2,4,0,0,0
G41616,Ottenschlag im Mühlkreis,423,326,309,17,73,111,61,20,19,7,12,3,2,0,1,0,0,0
G41617,Ottensheim,3594,2548,2494,54,533,617,355,580,107,151,86,31,24,5,5,0,0,0
G41618,Puchenau,3746,2639,2597,42,606,627,359,557,134,181,75,22,24,7,5,0,0,0
G41619,Reichenau im Mühlkreis,1030,758,734,24,171,251,124,98,45,18,20,1,3,2,1,0,0,0
G41620,Reichenthal,1180,901,872,29,197,344,133,88,35,23,30,5,9,2,6,0,0,0
G41621,Sankt Gotthard im Mühlkreis,1031,783,758,25,182,237,135,106,36,29,24,3,5,0,1,0,0,0
G41622,Schenkenfelden,1267,993,954,39,175,395,171,78,56,27,34,7,5,3,3,0,0,0
G41623,Sonnberg im Mühlkreis,730,546,529,17,116,196,98,57,28,16,8,6,2,1,1,0,0,0
G41624,Steyregg,3928,2787,2719,68,908,540,499,370,120,126,101,25,19,6,5,0,0,0
G41625,Vorderweißenbach,1668,1273,1241,32,204,594,211,100,32,30,40,4,11,14,1,0,0,0
G41626,Walding,3272,2429,2368,61,735,597,331,338,129,116,77,20,18,4,3,0,0,0
G41627,Zwettl an der Rodl,1371,1055,1028,27,179,392,155,154,60,43,28,7,5,3,2,0,0,0
G41701,Ampflwang im Hausruckwald,2756,2003,1942,61,826,283,475,127,80,40,71,9,16,13,2,0,0,0
G41702,Attersee am Attersee,1304,936,912,24,226,259,153,129,46,34,41,12,11,0,1,0,0,0
G41703,Attnang-Puchheim,6177,4169,4070,99,1531,526,1060,412,189,129,123,29,51,17,3,0,0,0
G41704,Atzbach,926,716,695,21,79,292,163,67,34,16,31,2,3,8,0,0,0,0
G41705,Aurach am Hongar,1287,1007,976,31,261,227,283,81,64,21,22,6,6,4,1,0,0,0
G41706,Berg im Attergau,781,588,568,20,74,273,126,41,17,7,15,5,5,3,2,0,0,0
G41707,Desselbrunn,1389,1037,1008,29,254,305,242,87,49,20,31,8,7,5,0,0,0,0
G41708,Fornach,748,583,552,31,65,247,135,46,27,8,19,1,0,3,1,0,0,0
G41709,Frankenburg am Hausruck,3911,3054,2953,101,916,667,777,216,129,83,107,19,28,8,3,0,0,0
G41710,Frankenmarkt,2767,1990,1913,77,446,513,471,178,112,64,89,11,21,5,3,0,0,0
G41711,Gampern,2133,1653,1601,52,365,472,362,187,59,43,81,6,17,7,2,0,0,0
G41712,Innerschwand am Mondsee,890,593,581,12,72,276,95,70,21,14,21,4,6,1,1,0,0,0
G41713,Lenzing,4021,2846,2779,67,1161,247,779,197,172,61,98,23,26,11,4,0,0,0
G41714,Manning,663,501,484,17,111,167,88,51,27,14,15,5,4,2,0,0,0,0
G41715,Mondsee,2443,1350,1327,23,254,381,260,203,81,67,51,7,14,7,2,0,0,0
G41716,Neukirchen an der Vöckla,2067,1602,1549,53,297,496,376,173,61,43,59,5,12,24,3,0,0,0
G41717,Niederthalheim,817,645,626,19,97,219,193,57,30,13,10,1,5,0,1,0,0,0
G41718,Nußdorf am Attersee,895,614,594,20,88,210,146,43,52,14,28,2,5,6,0,0,0,0
G41719,Oberhofen am Irrsee,1161,860,826,34,151,300,165,96,35,31,35,4,8,1,0,0,0,0
G41720,Oberndorf bei Schwanenstadt,1137,810,782,28,224,165,188,94,37,31,35,2,4,1,1,0,0,0
G41721,Oberwang,1261,962,934,28,79,474,256,34,41,10,24,3,6,5,2,0,0,0
G41722,Ottnang am Hausruck,3066,2179,2093,86,606,475,558,168,103,42,83,6,25,21,6,0,0,0
G41723,Pfaffing,1148,847,818,29,230,210,195,83,42,14,32,0,4,6,2,0,0,0
G41724,Pilsbach,508,411,401,10,102,150,56,37,11,24,11,0,4,5,1,0,0,0
G41725,Pitzenberg,417,315,307,8,53,105,75,40,17,7,8,0,1,1,0,0,0,0
G41726,Pöndorf,1846,1326,1276,50,308,384,359,71,71,15,40,9,15,2,2,0,0,0
G41727,Puchkirchen am Trattberg,781,562,546,16,106,192,112,50,29,22,18,6,7,3,1,0,0,0
G41728,Pühret,492,358,344,14,72,124,84,26,22,2,8,1,3,2,0,0,0,0
G41729,Redleiten,391,294,282,12,75,72,76,18,17,12,10,0,1,0,1,0,0,0
G41730,Redlham,1174,840,819,21,244,213,175,90,35,20,26,1,7,8,0,0,0,0
G41731,Regau,4909,3612,3486,126,921,660,933,435,194,113,153,26,30,18,3,0,0,0
G41732,Rüstorf,1615,1157,1128,29,332,231,319,119,45,34,32,3,5,5,3,0,0,0
G41733,Rutzenham,211,168,160,8,11,67,30,33,9,2,2,2,4,0,0,0,0,0
G41734,Sankt Georgen im Attergau,3075,2144,2093,51,360,527,654,212,96,72,105,22,20,23,2,0,0,0
G41735,Sankt Lorenz,1794,1218,1190,28,162,459,244,145,59,73,37,3,5,3,0,0,0,0
G41736,Schlatt,1045,721,695,26,150,214,169,65,35,23,26,4,4,2,3,0,0,0
G41737,Schörfling am Attersee,2623,1801,1761,40,471,312,440,251,87,82,75,23,17,2,1,0,0,0
G41738,Schwanenstadt,2947,1978,1933,45,529,410,478,246,104,63,61,11,23,6,2,0,0,0
G41739,Seewalchen am Attersee,4228,2990,2911,79,742,537,768,399,164,126,101,21,28,16,9,0,0,0
G41740,Steinbach am Attersee,683,492,485,7,103,183,65,62,30,18,17,2,4,0,1,0,0,0
G41741,Straß im Attergau,1123,818,781,37,125,292,214,64,29,18,20,5,11,0,3,0,0,0
G41742,Tiefgraben,2786,1785,1734,51,290,677,356,195,84,61,53,3,10,1,4,0,0,0
G41743,Timelkam,4543,3307,3209,98,1027,582,771,370,161,97,134,25,27,10,5,0,0,0
G41744,Ungenach,1165,889,863,26,121,331,175,107,50,29,32,3,13,2,0,0,0,0
G41745,Unterach am Attersee,1127,731,721,10,203,227,115,78,31,34,26,1,4,1,1,0,0,0
G41746,Vöcklabruck,9173,5950,5835,115,1613,1204,1231,875,286,273,233,29,47,31,13,0,0,0
G41747,Vöcklamarkt,3679,2689,2607,82,661,742,643,257,120,76,67,17,14,7,3,0,0,0
G41748,Weißenkirchen im Attergau,759,559,541,18,62,272,120,37,19,6,12,1,1,9,2,0,0,0
G41749,Weyregg am Attersee,1267,859,844,15,200,266,169,103,37,30,30,1,5,2,1,0,0,0
G41750,Wolfsegg am Hausruck,1571,1023,994,29,348,240,209,101,31,15,21,13,14,0,2,0,0,0
G41751,Zell am Moos,1179,833,808,25,118,323,137,108,35,51,23,2,7,3,1,0,0,0
G41752,Zell am Pettenfirst,944,712,692,20,141,229,127,109,26,23,20,6,6,2,3,0,0,0
G41801,Aichkirchen,430,331,323,8,38,139,86,21,10,10,16,0,1,2,0,0,0,0
G41802,Bachmanning,506,361,358,3,93,111,89,26,12,9,7,2,2,6,1,0,0,0
G41803,Bad Wimsbach-Neydharting,1939,1454,1417,37,332,477,307,129,55,27,70,4,11,3,2,0,0,0
G41804,Buchkirchen,3210,2313,2264,49,666,474,554,259,121,78,71,14,16,5,6,0,0,0
G41805,Eberstalzell,1850,1336,1308,28,153,483,337,132,75,39,59,6,16,8,0,0,0,0
G41806,Edt bei Lambach,1625,1188,1169,19,306,282,314,93,74,30,53,9,6,0,2,0,0,0
G41807,Fischlham,1083,819,799,20,163,275,171,76,57,25,21,1,8,2,0,0,0,0
G41808,Gunskirchen,4493,3297,3232,65,853,707,906,300,161,111,132,19,21,6,16,0,0,0
G41809,Holzhausen,632,472,457,15,132,118,97,43,21,18,22,0,5,0,1,0,0,0
G41810,Krenglbach,2372,1805,1767,38,509,345,432,205,110,76,66,8,11,3,2,0,0,0
G41811,Lambach,2441,1516,1494,22,414,334,377,165,74,44,51,7,23,4,1,0,0,0
G41812,Marchtrenk,9378,6578,6467,111,2267,806,1814,580,410,201,252,38,74,14,11,0,0,0
G41813,Neukirchen bei Lambach,713,511,497,14,89,193,102,30,16,23,33,8,2,0,1,0,0,0
G41814,Offenhausen,1269,938,911,27,153,284,272,86,50,28,23,8,5,2,0,0,0,0
G41815,Pennewang,732,540,524,16,57,232,114,58,28,11,17,0,3,4,0,0,0,0
G41816,Pichl bei Wels,2173,1685,1636,49,364,455,418,181,72,53,70,6,8,5,4,0,0,0
G41817,Sattledt,1844,1329,1309,20,300,400,329,79,74,34,58,5,23,7,0,0,0,0
G41818,Schleißheim,951,717,694,23,141,174,170,100,46,22,26,2,9,3,1,0,0,0
G41819,Sipbachzell,1474,1106,1079,27,190,355,279,99,74,39,28,3,8,1,3,0,0,0
G41820,Stadl-Paura,3591,2192,2129,63,673,288,691,209,99,48,80,18,16,4,3,0,0,0
G41821,Steinerkirchen an der Traun,1864,1441,1402,39,188,579,304,139,76,44,51,6,12,1,2,0,0,0
G41822,Steinhaus,1558,1177,1148,29,219,294,402,101,51,30,34,3,8,2,4,0,0,0
G41823,Thalheim bei Wels,4238,2913,2863,50,643,648,630,465,140,149,131,19,26,7,5,0,0,0
G41824,Weißkirchen an der Traun,2482,1839,1814,25,509,431,454,181,105,58,51,8,13,3,1,0,0,0
G50101,Salzburg,100748,57597,56641,956,13690,10980,11333,11067,2883,3581,1902,697,508,0,0,0,0,0
G50201,Abtenau,4415,3323,3211,112,920,1144,542,295,130,85,73,4,18,0,0,0,0,0
G50202,Adnet,2768,2142,2074,68,403,737,375,296,103,87,62,7,4,0,0,0,0,0
G50203,Annaberg-Lungötz,1712,1317,1277,40,310,509,260,71,43,34,43,3,4,0,0,0,0,0
G50204,Golling an der Salzach,3048,2189,2137,52,513,588,471,300,95,79,68,10,13,0,0,0,0,0
G50205,Hallein,13820,8772,8596,176,2636,1359,1950,1383,494,373,253,74,74,0,0,0,0,0
G50206,Krispl,721,552,540,12,132,207,114,34,28,7,15,1,2,0,0,0,0,0
G50207,Kuchl,5271,3752,3644,108,670,1155,619,611,185,190,167,17,30,0,0,0,0,0
G50208,Oberalm,3178,2259,2220,39,523,544,414,416,123,102,65,12,21,0,0,0,0,0
G50209,Puch bei Hallein,3351,2260,2192,68,486,565,443,370,116,89,84,19,20,0,0,0,0,0
G50210,Rußbach am Paß Gschütt,633,493,471,22,134,205,78,21,9,7,13,3,1,0,0,0,0,0
G50211,Sankt Koloman,1269,1018,987,31,103,520,179,82,40,25,28,4,6,0,0,0,0,0
G50212,Scheffau am Tennengebirge,1066,818,789,29,149,296,160,97,32,26,24,3,2,0,0,0,0,0
G50213,Bad Vigaun,1581,1198,1159,39,227,379,228,177,48,46,39,11,4,0,0,0,0,0
G50301,Anif,3086,1946,1902,44,346,486,386,301,94,180,92,9,8,0,0,0,0,0
G50302,Anthering,2825,2014,1965,49,248,667,395,364,88,108,69,8,18,0,0,0,0,0
G50303,Bergheim,3829,2693,2629,64,446,916,489,395,118,149,91,8,17,0,0,0,0,0
G50304,Berndorf bei Salzburg,1365,987,952,35,173,335,221,104,37,29,45,5,3,0,0,0,0,0
G50305,Bürmoos,3592,2402,2340,62,953,212,554,318,125,75,69,17,17,0,0,0,0,0
G50306,Dorfbeuern,1176,853,821,32,135,326,170,110,32,24,19,2,3,0,0,0,0,0
G50307,Ebenau,1092,778,762,16,107,311,131,119,33,25,26,4,6,0,0,0,0,0
G50308,Elixhausen,2236,1548,1511,37,266,470,276,279,76,80,48,11,5,0,0,0,0,0
G50309,Elsbethen,4117,2843,2786,57,418,814,472,597,151,175,113,21,25,0,0,0,0,0
G50310,Eugendorf,5125,3589,3515,74,574,1037,751,581,226,162,151,20,13,0,0,0,0,0
G50311,Faistenau,2323,1668,1632,36,207,547,493,183,81,46,60,6,9,0,0,0,0,0
G50312,Fuschl am See,1066,730,714,16,87,281,145,94,51,34,13,3,6,0,0,0,0,0
G50313,Göming,559,456,440,16,43,237,63,55,15,8,14,3,2,0,0,0,0,0
G50314,Grödig,5153,3418,3349,69,955,633,790,493,157,164,116,19,22,0,0,0,0,0
G50315,Großgmain,1796,1138,1120,18,162,317,268,191,54,70,42,6,10,0,0,0,0,0
G50316,Hallwang,3096,2048,2005,43,365,558,409,368,102,84,89,17,13,0,0,0,0,0
G50317,Henndorf am Wallersee,3735,2598,2531,67,531,686,554,390,123,140,81,14,12,0,0,0,0,0
G50318,Hintersee,350,250,242,8,69,84,50,10,9,8,12,0,0,0,0,0,0,0
G50319,Hof bei Salzburg,2567,1745,1704,41,306,532,356,261,101,72,56,10,10,0,0,0,0,0
G50320,Köstendorf,2029,1395,1341,54,216,517,251,158,81,55,51,5,7,0,0,0,0,0
G50321,Koppl,2568,1826,1787,39,278,536,337,366,104,83,53,13,17,0,0,0,0,0
G50322,Lamprechtshausen,2780,1924,1875,49,324,589,433,269,92,74,64,15,15,0,0,0,0,0
G50323,Mattsee,2416,1626,1586,40,206,572,257,303,87,90,49,5,17,0,0,0,0,0
G50324,Neumarkt am Wallersee,4372,2731,2656,75,580,572,679,421,150,126,78,19,31,0,0,0,0,0
G50325,Nußdorf am Haunsberg,1751,1295,1266,29,210,459,233,161,71,56,67,2,7,0,0,0,0,0
G50326,Oberndorf bei Salzburg,4143,2663,2602,61,657,548,529,444,185,106,88,13,32,0,0,0,0,0
G50327,Obertrum am See,3611,2560,2498,62,332,884,512,419,122,121,78,7,23,0,0,0,0,0
G50328,Plainfeld,940,653,638,15,80,219,150,84,48,26,23,2,6,0,0,0,0,0
G50329,Sankt Georgen bei Salzburg,2305,1672,1624,48,296,525,390,212,95,38,46,12,10,0,0,0,0,0
G50330,Sankt Gilgen,2824,1783,1736,47,336,569,338,206,123,74,71,9,10,0,0,0,0,0
G50331,Schleedorf,770,574,562,12,86,201,140,62,33,19,16,3,2,0,0,0,0,0
G50332,Seeham,1442,1052,1021,31,143,387,178,160,51,53,30,4,15,0,0,0,0,0
G50335,Straßwalchen,5376,3850,3718,132,734,1078,1009,414,160,137,153,13,20,0,0,0,0,0
G50336,Strobl,2816,1909,1862,47,387,582,346,241,102,82,82,21,19,0,0,0,0,0
G50337,Thalgau,4431,3061,2981,80,463,951,652,465,160,153,102,13,22,0,0,0,0,0
G50338,Wals-Siezenheim,9676,6696,6542,154,1148,1701,1625,1048,397,310,217,48,48,0,0,0,0,0
G50339,Seekirchen am Wallersee,7738,5343,5226,117,805,1324,1151,1032,342,295,208,23,46,0,0,0,0,0
G50401,Altenmarkt im Pongau,2802,1962,1910,52,301,625,466,233,123,89,59,5,9,0,0,0,0,0
G50402,Bad Hofgastein,5042,3324,3256,68,1024,779,773,237,196,127,95,11,14,0,0,0,0,0
G50403,Bad Gastein,2938,1943,1895,48,599,283,576,148,128,68,79,9,5,0,0,0,0,0
G50404,Bischofshofen,7496,4908,4811,97,1818,835,1221,384,233,140,147,25,8,0,0,0,0,0
G50405,Dorfgastein,1317,1003,964,39,275,267,246,82,32,32,23,3,4,0,0,0,0,0
G50406,Eben im Pongau,1638,1206,1175,31,178,384,383,93,48,40,44,3,2,0,0,0,0,0
G50407,Filzmoos,1002,716,701,15,71,328,157,47,50,20,24,1,3,0,0,0,0,0
G50408,Flachau,2038,1532,1519,13,220,605,354,126,99,47,58,2,8,0,0,0,0,0
G50409,Forstau,416,324,319,5,78,113,76,19,10,6,16,0,1,0,0,0,0,0
G50410,Goldegg,1911,1372,1344,28,284,368,298,146,122,58,61,4,3,0,0,0,0,0
G50411,Großarl,2887,2181,2111,70,460,984,365,134,48,46,65,3,6,0,0,0,0,0
G50412,Hüttau,1133,798,785,13,200,204,237,40,43,17,38,3,3,0,0,0,0,0
G50413,Hüttschlag,700,552,544,8,128,266,86,39,10,7,8,0,0,0,0,0,0,0
G50414,Kleinarl,585,387,379,8,91,154,86,11,15,9,13,0,0,0,0,0,0,0
G50415,Mühlbach am Hochkönig,1174,854,838,16,332,181,189,50,37,15,26,2,6,0,0,0,0,0
G50416,Pfarrwerfen,1742,1223,1192,31,254,431,258,109,50,32,50,1,7,0,0,0,0,0
